SourceMacAddress,DestinationMacAddress,SourceIPAddress,DestinationIPAddress,SourcePortNo.,DestinationPortNo.
52:54:0:12:35:2,8:0:27:30:b2:8f,172.50.32.10,10.0.2.15,53,34358,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47902,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47902,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47906,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47906,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,162.159.200.123,43171,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,162.159.200.123,10.0.2.15,123,43171,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47905,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47905,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47901,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47901,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44356,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44356,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44358,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44358,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44341,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44341,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44357,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44357,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.134.252.11,57893,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.134.252.11,10.0.2.15,123,57893,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.117.164.1,41734,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.117.164.1,10.0.2.15,123,41734,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,162.159.200.1,57892,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,162.159.200.1,10.0.2.15,123,57892,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47902,80,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47906,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47902,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47906,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47905,80,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47901,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47905,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47901,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44356,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44356,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47906,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47906,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47906,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47902,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47902,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47902,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44358,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44358,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44341,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44341,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44357,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44357,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47905,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47905,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47905,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47901,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.130.194,47901,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.130.194,10.0.2.15,80,47901,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44356,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44356,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44356,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44358,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44358,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44358,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44341,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44341,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44341,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44357,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,52.216.146.2,44357,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,52.216.146.2,10.0.2.15,80,44357,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.174,46232,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.174,10.0.2.15,443,46232,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.174,10.0.2.15,443,46232,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.174,46232,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.182,51656,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.161,54428,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.182,10.0.2.15,443,51656,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.161,10.0.2.15,443,54428,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.182,10.0.2.15,443,51656,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.182,51656,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.161,10.0.2.15,443,54428,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.161,54428,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.67,56547,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.174.227,40206,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.67,10.0.2.15,443,56547,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.174.227,10.0.2.15,443,40206,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.174.227,10.0.2.15,443,40206,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.174.227,40206,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.67,10.0.2.15,443,56547,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.67,56547,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.131,48269,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.131,10.0.2.15,443,48269,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.131,10.0.2.15,443,48269,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.131,48269,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.78,47218,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.78,10.0.2.15,443,47218,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.78,10.0.2.15,443,47218,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.78,47218,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.26.234,35504,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.26.234,10.0.2.15,443,35504,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.26.234,10.0.2.15,443,35504,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.26.234,35504,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,192.0.73.2,38287,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.27.193,40842,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,192.0.73.2,10.0.2.15,443,38287,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.27.193,10.0.2.15,443,40842,
52:54:0:12:35:2,8:0:27:30:b2:8f,192.0.73.2,10.0.2.15,443,38287,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,192.0.73.2,38287,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.27.193,10.0.2.15,443,40842,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.27.193,40842,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,13.227.141.4,53116,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,13.227.141.4,10.0.2.15,443,53116,
52:54:0:12:35:2,8:0:27:30:b2:8f,13.227.141.4,10.0.2.15,443,53116,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,13.227.141.4,53116,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,151.101.1.69,52682,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,151.101.1.69,10.0.2.15,443,52682,
52:54:0:12:35:2,8:0:27:30:b2:8f,151.101.1.69,10.0.2.15,443,52682,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,151.101.1.69,52682,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,57215,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,443,57215,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,443,57215,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,57215,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.34,56145,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.34,10.0.2.15,443,56145,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.34,10.0.2.15,443,56145,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.34,56145,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.229.10.179,10.0.2.15,443,56448,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.229.10.179,56448,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,57229,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.206,36833,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,443,57229,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.206,10.0.2.15,443,36833,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,443,57229,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.206,10.0.2.15,443,36833,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,57229,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.206,36833,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,74.125.68.157,45368,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,74.125.68.157,10.0.2.15,443,45368,
52:54:0:12:35:2,8:0:27:30:b2:8f,74.125.68.157,10.0.2.15,443,45368,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,74.125.68.157,45368,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.163,60112,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.163,10.0.2.15,443,60112,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.163,10.0.2.15,443,60112,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.163,60112,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.110,47391,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.110,10.0.2.15,443,47391,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.110,10.0.2.15,443,47391,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.110,47391,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.46,36179,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.46,10.0.2.15,443,36179,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.46,10.0.2.15,443,36179,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.46,36179,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.196,41390,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.196,10.0.2.15,443,41390,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.196,10.0.2.15,443,41390,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.196,41390,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
52:54:0:12:35:2,8:0:27:30:b2:8f,54.182.0.119,10.0.2.15,443,43599,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,54.182.0.119,43599,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,162.159.200.123,52397,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,162.159.200.123,10.0.2.15,123,52397,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,103.134.252.11,48531,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,103.134.252.11,10.0.2.15,123,48531,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.117.164.1,41618,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.117.164.1,10.0.2.15,123,41618,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,162.159.200.1,40315,123,
52:54:0:12:35:2,8:0:27:30:b2:8f,162.159.200.1,10.0.2.15,123,40315,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.34,33044,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.34,10.0.2.15,80,33044,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,23.56.162.146,41960,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,23.56.162.146,10.0.2.15,443,41960,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34779,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34779,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.174,46232,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.174,10.0.2.15,443,46232,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.160.174,10.0.2.15,443,46232,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.160.174,46232,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.182,51656,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.161,54428,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.182,10.0.2.15,443,51656,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.161,10.0.2.15,443,54428,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.161,10.0.2.15,443,54428,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.161,54428,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.182,10.0.2.15,443,51656,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.182,51656,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.174.227,40206,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.174.227,10.0.2.15,443,40206,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.174.227,10.0.2.15,443,40206,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.174.227,40206,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.131,48269,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.67,56547,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.131,10.0.2.15,443,48269,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.67,10.0.2.15,443,56547,
52:54:0:12:35:2,8:0:27:30:b2:8f,216.58.203.131,10.0.2.15,443,48269,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,216.58.203.131,48269,443,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.166.67,10.0.2.15,443,56547,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.166.67,56547,443,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,172.217.167.163,34775,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,172.217.167.163,10.0.2.15,80,34775,
8:0:27:30:b2:8f,52:54:0:12:35:2,10.0.2.15,117.18.237.29,41603,80,
52:54:0:12:35:2,8:0:27:30:b2:8f,117.18.237.29,10.0.2.15,80,41603,
